0,0.0011644,0.00188821621621622,0,0.000145853862212944,0.00254978102189781,0,0.000305082969432314,0.000288694214876033,0.0148449402390438,5.33337811913379e-05,0.001064334375,0.00111337051792829,0.00868775129533679,0.00115960464245601,0.00205840456773125,0.0126461898846495,3.21498673851019e-06,0
-0.018674,0,0,0.00796463611859838,0.000128517745302714,0.00404408804058394,0,0.00026882096069869,0.000254380165289256,0.0181491633466135,0.00202076585245572,0.00476128125,0.00204382470119522,0.0440169948186529,3.07300636465743e-05,0,0,0,0
-0.009337,0,0,5.14609164420485e-05,3.98580375782881e-05,0.00111486117451095,0,0,7.88925619834711e-05,0.00431027888446215,0.00534892388118836,0.0014393578125,0.000291577689243028,0.0116233678756477,0,0,0,0,0
0,-0.328464,-0.004751,0,0,0.000969474452554744,0.00018421359223301,0,0.0010976694214876,0.0102303373173971,0.00344734525806164,0.00233469140625,0.0132288844621514,0.0165162279792746,0.0018398599775365,0.00242977690907865,0.00235701863354037,1.5557794158251e-05,0
-0.009337,-0.006843,-0.004751,0,0,0.00167125547445255,0,0,0,0,0.0214989598752308,0.00259371015625,0.00304066401062417,0.00771115544041451,0.00100008361412704,0,0.0160496876663709,0.000296932788928957,0
-0.046685,-0.061587006843,-0.038007995249,-0.009642,-0.011846,0,0.0012054482902663,0,0,0.00201988607872776,0.00315156507287744,0.00670518756750781,0.000865665482922975,0.10413774611399,0.0108735906651691,0.00209208638635073,0.00559110736468501,2.6360570285896e-05,0.000376245887445887
0,0,0,-0.009642,0,-0.0264000066,0,0,0,0.0063195219123506,0,0.00371765625,0,0.0493119170984456,0.000356315986521902,0.00293234481364157,0.159605217391304,1.39351065520963e-05,0.124424
-0.009337,-0.006843,0,0,0,0,0,0,0,0.000456175298804781,0,5.3671875e-05,0.0131378486055777,0.0145943022979275,0.000445825533508049,0.000145524220337188,0.00115820763087844,2.29921631163246e-06,0
-0.009337,-0.006843,-0.004751,-0.019284,0,0,0,0,0,0.0602583213811421,0.0332013597579735,7.35453125e-05,0.0538824409030544,0,2.3496318482466e-05,0,0,7.8764045883918e-07,0
-1.49392,-1.519146,-0.80767,-0.559236,0,-0.0462000066,-0.09257,-0.039515,-1.500466,0,0.159501471153642,0.044721140625,0.3858015,0.140883178756477,0.00500064170722576,0,0,0.00374774675574595,0
-0.009337,-0.294249,-1.743617,-0.327828,-1.457058,-0.1254,0,0,-1.438206,-1.03353414158,0,0.00574377549804688,0.11521113562085,0.083805553380829,0.0183502624173219,0.0288817465612032,0.266160542688554,0.00178389165310536,0.122215607480519
-0.364143,-1.354914,-0.916943,-0.43389,-0.343534,-0.521400066,-0.18514,-0.015806,-0.006226,-0.56632,-0.06298,0,0,0.0298511917098446,0.148112277548983,0.426025962121723,0.224930186335404,0.00713417481739305,0
-0.224088,-0.34215,-0.109273,-1.4463,-0.23692,-0.0396000066,0,-2.276064,-2.683406,-2.874074,-0.743164,0,0,0,0,0.093849673114511,0.197685551020408,0.00410677615274559,0.283311849350649
-0.448176,-1.888668,-1.116485,-0.462816,-0.153998,-1.221,-0.37028,-0.64804607903,0,-0.269002,-0.138556,-0.01786,0,0,0,0.0251504501295025,0,0.00286661171027201,0
-1.241821,-0.027372,0,-1.070262,-0.41461,-2.6466,-0.055542,-0.410956,-0.006226,-0.198212,-0.6298,-1.83958,0,0,0,0.286776504684235,0,0.00430169355918306,0
-1.428561,0,0,-0.91599,0,-0.33,-0.296224,-0.086933,0,0,-0.642396,-3.42912,-1.10355,-0.99499,-0.904848,0,0.0478424133540373,0.00451128271237209,0
-1.904748,0,0,-0.19284,-0.935834,-0.1914,-3.499146,-0.150157,0,0,-1.284792,-0.39292,-0.50448,0,0,-0.048763,0,0,14.7924848484848
-0.102707,0,0,-0.269976,-3.67226,-0.1914,-0.064799,-0.063224007903,-0.006226,-4.431454,-1.82642,-2.64328,-2.222865,-5.22029,-0.624776,-0.97526,0,0,0
0,0,0,0,0,-0.0132,-2.795614,0,0,0,-0.604608,0,-0.740955,0,0,0,-57.5792,0,0
